Node1	Node2	AdamicAdar	WeightedKatz	IsEdge	BonCen1	BonCen2	StatusDiff
42370	48059	0	0	0	9.9e-05	0.000318	0.000219
38827	49738	0	0	0	0.002124	0.003555	0.001431
46027	37503	0	0	0	0	0.000684	0.000684
41928	48513	0	0	0	8.7e-05	8e-06	7.9e-05
42822	35407	0	0	0	9e-06	0.001626	0.001617
35732	38143	0	0	0	0	0	0
50343	33081	0	0	0	0	0.001258	0.001258
31195	46863	0	0	0	0.000384	0.000175	0.000209
51304	45130	0	0	0	0.001837	0.000192	0.001645
47006	49085	0	0	0	0.000685	0.001901	0.001216
33657	47119	0	0	0	0.004111	0.000885	0.003226
33055	38725	0	0	0	0.001754	2.3e-05	0.001731
37912	48780	0	0	0	0	0.000352	0.000352
40584	46383	0	0	0	0.000934	0.004789	0.003855
44739	47537	0	0	0	1.3e-05	0.003235	0.003222
34371	39344	0	0	0	3.7e-05	0.002137	0.0021
35409	32858	0	0	0	0.004572	0.001155	0.003417
50443	39733	0	0	0	0.000144	2.3e-05	0.000121
38888	45625	0	0	0	0.00021	1.2e-05	0.000198
46675	44638	0	0	0	0	0	0
50277	38359	0	0	0	0	0.014603	0.014603
35073	43167	0	0	0	1.1e-05	0.012401	0.01239
40616	37847	0	0	0	0.000157	0.001349	0.001192
51308	41797	0	0	0	0	0.001759	0.001759
47427	48057	0	0	0	0.000318	0.000674	0.000356
33936	36929	0	0	0	7.1e-05	0.001274	0.001203
41136	45192	0	0	0	0.002289	0.000659	0.00163
42050	50356	0.135269536008	0.9025	0	0.002541	0.000969	0.001572
40592	44404	0	0	0	0	0	0
41450	50809	0	0	0	0.001081	0.000248	0.000833
45566	48650	0	0	0	0.000231	0.011027	0.010796
39631	38278	0	0	0	0.001107	0.000427	0.00068
41982	50772	0	0	0	0	0.027164	0.027164
39154	44479	0	0	0	0.000134	0	0.000134
39709	45801	0	0	0	0	0	0
35387	51678	0	0	0	0.02368	9e-06	0.023671
41699	42355	0	0	0	0	0.000312	0.000312
34671	39656	0	0	0	1.7e-05	0.001567	0.00155
31942	32224	0	0	0	2e-05	0	2e-05
32833	49764	0	0	0	0	0	0
48770	48846	0	0	0	0.0065	0.000253	0.006247
34100	40520	0	0	0	0.000622	0.000245	0.000377
48861	51579	0	0	0	0.002346	0	0.002346
42342	31216	0	0	0	1.5e-05	0	1.5e-05
45431	46501	0	0	0	0.003998	0.000161	0.003837
49529	48450	0	0	0	5e-05	0.001458	0.001408
50220	31745	0	0	0	0.000398	0.012366	0.011968
43420	47556	0	0	0	2.4e-05	5e-06	1.9e-05
43691	39726	0	0	0	3.8e-05	0.000936	0.000898
38157	46058	0	0	0	8e-06	0.00141	0.001402
48155	45324	0	0	0	0	0	0
40033	51004	0.143927613351	0.9025	0	0.000935	0.023759	0.022824
50924	51473	0	0	0	0	0.002845	0.002845
41832	47894	0	0	0	0.001792	0.000381	0.001411
50448	39640	0	0	0	0.001265	8.4e-05	0.001181
39414	34284	0	0	0	2e-06	0.000425	0.000423
39783	31631	0	0	0	0.003418	1e-06	0.003417
38044	36939	0	0	0	0.010341	4.1e-05	0.0103
38349	34448	0	0	0	0.000287	0	0.000287
40268	49694	0	0	0	1.7e-05	0.001911	0.001894
41499	47315	0	0	0	1e-06	0.000219	0.000218
50573	37454	0	0	0	4.6e-05	0	4.6e-05
51514	43637	0	0	0	0.001253	0.002169	0.000916
33460	45166	0	0	0	0.001257	0.005275	0.004018
49599	37556	0	0	0	6.4e-05	0	6.4e-05
43089	49977	0	0	0	0	0.058255	0.058255
39538	35898	0	0	0	0.007072	5e-06	0.007067
35484	48293	0	0	0	0.000851	0.000164	0.000687
49220	45196	0	0	0	0.002409	0.000977	0.001432
48068	30900	0	0	0	0.007779	0.000235	0.007544
45071	31051	0	0	0	0	0.000341	0.000341
49627	31354	0	0	0	0.005707	0.000805	0.004902
42663	41628	0	0	0	0.000715	1.6e-05	0.000699
35338	49121	0	0	0	0.000161	0.003509	0.003348
41202	35067	0	0	0	2.7e-05	0	2.7e-05
35441	49709	0	0	0	0.004742	5e-06	0.004737
37564	50474	0	0	0	0.000127	0.000435	0.000308
37908	40400	0	0	0	0.000346	8.2e-05	0.000264
32972	44809	0	0	0	0.001768	0	0.001768
32454	45212	0	0	0	0.030395	5.8e-05	0.030337
33618	44127	0	0	0	0.001174	0	0.001174
31725	32180	0	0	0	0.005102	0.001203	0.003899
31082	34061	0	0	0	2.5e-05	5.8e-05	3.3e-05
47939	33953	0	0	0	0	1.5e-05	1.5e-05
45704	34125	0	0	0	0.005062	5.7e-05	0.005005
42172	36998	0	0	0	0	0.000251	0.000251
50421	31270	0.528999793278	2.7075	0	0.002801	0.043518	0.040717
50967	50066	0	0	0	0	0.000543	0.000543
35047	38331	0	0	0	0.000278	0.000104	0.000174
37916	42766	0	0	0	0.00053	0.000752	0.000222
32837	47740	0	0	0	0.001929	3e-06	0.001926
42176	42791	0	0	0	1.5e-05	0	1.5e-05
44572	35915	0	0	0	6.6e-05	0	6.6e-05
32290	49756	0	0	0	0	9.1e-05	9.1e-05
40292	46848	0	0	0	0.004819	9e-06	0.00481
38159	34772	0	0	0	0.025329	0.000934	0.024395
40217	44560	0	0	0	5e-06	0.005249	0.005244
44289	46886	0	0	0	0.006721	0.00016	0.006561
41897	51143	0	0	0	0.003186	0.001493	0.001693
33622	39729	0	0	0	0.000739	0.000108	0.000631
37472	41270	0	0	0	5.1e-05	0	5.1e-05
40735	35333	0	0	0	0.000909	0	0.000909
50543	34317	0	0	0	0.001279	0.004942	0.003663
41218	47968	0	0	0	0.004393	2e-06	0.004391
40012	41424	0	0	0	0.000261	0.000409	0.000148
32504	34852	0	0	0	0.001943	0.001268	0.000675
34639	43235	0	0	0	0.000224	0.000406	0.000182
37213	36157	0	0	0	0.003754	0.000168	0.003586
34739	41690	0	0	0	3.9e-05	0.000751	0.000712
49950	46000	0	0	0	0.000414	0.000133	0.000281
31636	36567	0	0	0	0.001296	0.000398	0.000898
34558	46941	0	0	0	0	0.008484	0.008484
39855	30839	0.157940410302	0.9025	0	0.000717	0.021238	0.020521
37335	48055	0	0	0	9.4e-05	0.002603	0.002509
49694	39973	0	0	0	0.001911	0.004482	0.002571
36445	47898	0	0	0	0.004574	4.7e-05	0.004527
38467	32251	0	0	0	0.005119	0.000324	0.004795
48629	41202	0	0	0	0.02317	2.7e-05	0.023143
35185	40240	0.317677788384	1.805	0	0.002681	0.017436	0.014755
36972	37809	0.499751485128	2.7075	0	0.103471	0.001643	0.101828
43022	33200	0	0	0	0.000146	0.000234	8.8e-05
42426	50313	0.142212286147	0.9025	0	0.015093	0.000807	0.014286
42521	38853	0.145691818802	0.9025	0	0.002629	0.015643	0.013014
32576	46129	0	0	0	9e-06	0.000243	0.000234
45122	31584	0	0	0	0.004844	2.1e-05	0.004823
49810	44825	0	0	0	3.3e-05	0.023318	0.023285
42415	34745	0	0	0	0	8e-06	8e-06
41280	48726	0	0	0	0.000672	0.003742	0.00307
46545	41069	0	0	0	5.6e-05	0.001343	0.001287
42245	42240	0	0	0	2.3e-05	0.003836	0.003813
40360	49869	0	0	0	0.000675	0	0.000675
33087	51184	0	0	0	0.004386	0.000754	0.003632
33514	41910	0	0	0	0.003503	0.000434	0.003069
48628	41701	0	0	0	0.000934	1e-06	0.000933
46366	35907	0	0	0	0	1.5e-05	1.5e-05
41607	51547	0.479164297095	2.7075	0	0.003029	0.029205	0.026176
48887	41824	0	0	0	6.5e-05	2e-06	6.3e-05
34259	37993	0	0	0	0.000307	1e-05	0.000297
35741	33108	0	0	0	0.000561	1.8e-05	0.000543
46328	43665	0	0	0	6.3e-05	0.001982	0.001919
46501	46833	0	0	0	0.000161	0.000155	6.00000000000001e-06
33085	39482	0	0	0	0	5.5e-05	5.5e-05
47037	37196	0	0	0	0.004222	4.3e-05	0.004179
50577	35082	0	0	0	0	0.002614	0.002614
48843	34209	0	0	0	0.007437	0.000529	0.006908
35590	42817	0.167184542766	0.9025	0	0.013015	0.000391	0.012624
36901	46596	0	0	0	0.001386	0	0.001386
51522	39579	0	0	0	0	0.000187	0.000187
45586	47617	0	0	0	2.3e-05	0	2.3e-05
31178	34437	0	0	0	0.000811	0.011757	0.010946
47312	45147	0	0	0	0.00225	0	0.00225
47605	48184	0	0	0	0.00116	0.000256	0.000904
31720	47347	0	0	0	0	0.003639	0.003639
49176	51071	0	0	0	6e-06	0	6e-06
34727	49061	0	0	0	0.000786	9e-06	0.000777
46049	41552	0	0	0	0.001876	1e-04	0.001776
39890	31460	0	0	0	1.1e-05	0.002013	0.002002
41625	39607	0	0	0	0.013403	0	0.013403
35262	44145	0	0	0	0.000275	0.01662	0.016345
43945	43893	0.382806197628	1.805	0	0.000576	0.002351	0.001775
43686	49425	0	0	0	0.004222	1.2e-05	0.00421
46229	44025	0	0	0	7.3e-05	0.008106	0.008033
49138	44470	0	0	0	0.000655	1.7e-05	0.000638
46135	39969	0	0	0	0.002189	0.001061	0.001128
40652	41212	0	0	0	0.006604	0.000113	0.006491
43980	33054	0	0	0	0	0	0
49654	32302	0	0	0	0.000506	0.004177	0.003671
47760	33853	0	0	0	0	0.000507	0.000507
34591	42681	0	0	0	0.001119	0	0.001119
39403	42920	0	0	0	0.00234	0.002278	6.2e-05
38600	30987	0.581256325231	2.7075	0	0.033069	0.001189	0.03188
40373	42026	0	0	0	0.026129	8.3e-05	0.026046
47008	50823	0	0	0	0.000727	0	0.000727
47631	51617	0	0	0	0	5.3e-05	5.3e-05
31305	35181	0	0	0	0.002532	5e-06	0.002527
37383	33964	0	0	0	4.5e-05	0.030385	0.03034
37221	36205	0	0	0	0.000344	3.4e-05	0.00031
44288	31606	0	0	0	0.005365	0.001082	0.004283
42445	34955	0	0	0	3e-05	0.043523	0.043493
47025	45516	0	0	0	0.001889	0	0.001889
40767	45906	0	0	0	0.000444	0.004874	0.00443
44094	41751	0	0	0	0.000721	0.000211	0.00051
41023	38958	0	0	0	0	0.009148	0.009148
51665	43515	0	0	0	0.000403	0	0.000403
50265	46394	0	0	0	0.000337	2.9e-05	0.000308
48403	33173	0	0	0	0.000839	0.000689	0.00015
34940	44210	0	0	0	0.000174	1e-05	0.000164
46338	35327	0.51389834237	0.9025	0	1e-06	0.005046	0.005045
45961	48184	0	0	0	0.000398	0.000256	0.000142
37290	46414	0.146463723447	0.9025	0	0.043232	0.000744	0.042488
40930	51143	0	0	0	0.000128	0.001493	0.001365
44850	43522	0	0	0	0	0.005803	0.005803
32627	47477	0	0	0	0.000664	0.002284	0.00162
39661	42729	0	0	0	0.000721	0.001465	0.000744
42986	41015	0	0	0	0.000451	0.003006	0.002555
43957	31425	0	0	0	0	0.002511	0.002511
41211	33448	0	0	0	4.9e-05	0	4.9e-05
31207	34569	0.923218228748	5.415	0	0.009738	0.009059	0.000679000000000001
36887	45736	0	0	0	0.00341	0	0.00341
31399	46277	0	0	0	7.8e-05	0	7.8e-05
32500	35003	0	0	0	0	0.000465	0.000465
31719	48914	0	0	0	0	0	0
35353	37573	0	0	0	0	2.1e-05	2.1e-05
50527	45948	0	0	0	0.000178	0.001759	0.001581
47055	44930	0	0	0	0	3e-06	3e-06
50679	42281	0	0	0	0.001129	5e-06	0.001124
41656	32397	0	0	0	0.006446	7e-05	0.006376
48962	34568	0	0	0	0.000743	0.000455	0.000288
31413	43793	3.52805843013	18.9525	0	0.023376	0.020122	0.003254
36190	37486	0	0	0	9e-05	0.010125	0.010035
43214	47580	0	0	0	0.005275	4e-06	0.005271
35959	35553	0	0	0	0.004163	3.1e-05	0.004132
39964	45511	0	0	0	0.000204	0	0.000204
47068	46765	0	0	0	0.000581	3.3e-05	0.000548
40276	45194	0	0	0	0	0.000951	0.000951
34168	48893	0	0	0	0.000424	1e-06	0.000423
42843	46329	0	0	0	0.002056	0	0.002056
42372	38800	0	0	0	0.000262	0	0.000262
51739	51247	0	0	0	0.004233	0.000584	0.003649
31718	32905	0	0	0	0.014276	0	0.014276
31171	45955	0	0	0	0.000104	2e-06	0.000102
47948	39091	0	0	0	0.003115	1.4e-05	0.003101
39672	43454	0	0	0	4.1e-05	0.001386	0.001345
47321	35548	0	0	0	0	0.00317	0.00317
35682	48200	0	0	0	2.3e-05	0	2.3e-05
41480	49069	0	0	0	0.00959	0.000257	0.009333
40466	41381	0	0	0	5.7e-05	2.8e-05	2.9e-05
51660	45098	0	0	0	0.00079	1e-05	0.00078
50177	43810	0	0	0	0	0	0
50436	43310	0	0	0	1.1e-05	0.002088	0.002077
42496	47463	0	0	0	0.003565	0.001817	0.001748
39665	41228	0	0	0	0.001621	0.001962	0.000341
36918	47160	0	0	0	0.001098	0	0.001098
37949	47555	0	0	0	0	0.000198	0.000198
42610	32825	0	0	0	0.00077	6.7e-05	0.000703
45491	37697	0	0	0	2.2e-05	0.000986	0.000964
45557	49191	0	0	0	0.006597	0	0.006597
46278	46432	0	0	0	0	0	0
36242	42045	1.565390089	8.1225	0	0.023516	0.01109	0.012426
41047	38297	0	0	0	0.000331	1.9e-05	0.000312
34730	30980	0	0	0	0.000755	0.000215	0.00054
48910	38012	0	0	0	0	0	0
31595	39337	0	0	0	5e-06	0.049035	0.04903
48788	45272	0	0	0	1.9e-05	7.4e-05	5.5e-05
34390	41967	0	0	0	0.000584	0.001017	0.000433
40855	40480	0	0	0	1.7e-05	0	1.7e-05
46960	45003	0	0	0	0	0.000373	0.000373
42637	50049	0	0	0	1.2e-05	0.000347	0.000335
32784	49624	0	0	0	0.000515	8e-05	0.000435
47484	49874	0.135269536008	0.9025	0	0.001253	0.00088	0.000373
45057	43292	0	0	0	0.005297	0	0.005297
40490	42517	0	0	0	0.004425	1e-05	0.004415
50224	48331	0	0	0	0	2.9e-05	2.9e-05
46539	33788	0	0	0	0.013944	0.000547	0.013397
37020	31292	2.38424737229	12.635	0	0.014465	0.020384	0.005919
32656	44196	0	0	0	0.000589	0.003442	0.002853
47688	40173	0	0	0	0.000257	1.6e-05	0.000241
33069	34839	0	0	0	0.000108	6e-06	0.000102
36916	50591	0	0	0	0.001643	0.026613	0.02497
37406	49108	0	0	0	0	0.00238	0.00238
41687	32698	0	0	0	0.000115	7.3e-05	4.2e-05
42325	40021	0	0	0	4.3e-05	0.022056	0.022013
50279	35267	0	0	0	0.000793	0	0.000793
51097	43776	0	0	0	0.010307	0.000596	0.009711
39673	51704	0.242298870525	0.9025	0	0.040619	0.000727	0.039892
38303	41026	0	0	0	0.001393	0.000324	0.001069
42093	50069	0	0	0	0.000186	9.3e-05	9.3e-05
51314	39347	0	0	0	0.004339	0.000345	0.003994
34158	50858	0	0	0	0.005218	0.001311	0.003907
38221	47368	0	0	0	1.2e-05	0.000831	0.000819
33243	36807	0	0	0	0.000528	0.001468	0.00094
33713	44423	0	0	0	5.8e-05	6.4e-05	6e-06
51902	47871	0	0	0	0.007746	0	0.007746
44558	38144	0	0	0	0	0.00036	0.00036
46467	46063	0	0	0	6.7e-05	0.000304	0.000237
48101	32967	0	0	0	0	0.002339	0.002339
49959	40765	0	0	0	0.002502	0.001918	0.000584
41903	39208	0	0	0	0.000434	0.000148	0.000286
42002	40452	0	0	0	2e-06	3.6e-05	3.4e-05
49756	43250	0	0	0	9.1e-05	2e-06	8.9e-05
51665	38646	0	0	0	0.000403	0.001667	0.001264
31507	36198	0	0	0	0.027261	0	0.027261
51916	38009	0	0	0	0.004053	0.000743	0.00331
45959	50324	0.20480044365	0.9025	0	0.002667	0.0083	0.005633
34731	46798	0	0	0	0.001428	9.5e-05	0.001333
51252	34274	0	0	0	0.000415	0.000579	0.000164
37665	44201	0	0	0	0.00017	0.005442	0.005272
45444	35364	0	0	0	0	0.018471	0.018471
37413	41179	0	0	0	4.5e-05	8.7e-05	4.2e-05
39250	49551	0	0	0	0.000147	0.000712	0.000565
31084	40999	0	0	0	0.00594	0	0.00594
34011	43420	0	0	0	0.000205	2.4e-05	0.000181
44984	43299	0	0	0	0.000654	0.000139	0.000515
46485	38731	0	0	0	3.3e-05	0.022541	0.022508
38930	34400	0	0	0	0	6.3e-05	6.3e-05
51346	37493	0	0	0	0.000794	0.001883	0.001089
33788	47445	0	0	0	0.000547	0.001131	0.000584
37762	31561	0	0	0	1.3e-05	2.1e-05	8e-06
32951	40285	0	0	0	2.8e-05	0.000271	0.000243
36606	41254	0	0	0	0.000312	0.001733	0.001421
48429	47163	0	0	0	0.000391	0.000101	0.00029
40007	49562	0	0	0	0.004823	0.000554	0.004269
51200	36502	0	0	0	0.000556	0.000985	0.000429
42373	42397	0	0	0	0.000506	0.000195	0.000311
33822	46761	0	0	0	1.4e-05	0	1.4e-05
48253	33071	0	0	0	0.000406	4e-06	0.000402
31447	49628	0	0	0	1e-05	5e-06	5e-06
34169	38312	0	0	0	0.007029	3.8e-05	0.006991
46654	34035	0.14660375959	0.9025	0	0.002658	0.001752	0.000906
41415	45187	0	0	0	0	3.7e-05	3.7e-05
48466	49578	0	0	0	1.1e-05	1.4e-05	3e-06
51118	42518	0	0	0	0.00404	0.001066	0.002974
33617	48941	0	0	0	0.000322	0.003493	0.003171
31114	49612	0	0	0	0.010081	0.000475	0.009606
32049	43618	0	0	0	0	0	0
32390	41899	0	0	0	0.001075	0.002892	0.001817
35584	47163	0	0	0	0.001598	0.000101	0.001497
34802	48653	0	0	0	3.5e-05	9.3e-05	5.8e-05
50345	41199	0	0	0	0.006822	1.8e-05	0.006804
45974	51610	0	0	0	3.2e-05	0	3.2e-05
34865	32495	0	0	0	7.8e-05	0.013694	0.013616
38407	35726	0	0	0	0.00025	0.005246	0.004996
36834	34618	0	0	0	1.2e-05	1e-06	1.1e-05
41701	38553	0	0	0	1e-06	4.2e-05	4.1e-05
51843	46522	0	0	0	3.8e-05	0.000647	0.000609
40169	35827	0	0	0	0	0.000367	0.000367
41960	43885	0	0	0	0	8.4e-05	8.4e-05
49952	50533	0	0	0	8e-06	0.000581	0.000573
51566	48994	0	0	0	0.024316	0.001893	0.022423
33869	47143	0	0	0	0.001441	0.000496	0.000945
32730	34603	0	0	0	2.1e-05	0.001374	0.001353
40539	36240	0	0	0	0.003939	0	0.003939
31994	50468	0	0	0	0	0.000541	0.000541
38027	40373	0.157588607846	0.9025	0	0.000441	0.026129	0.025688
50096	36598	0	0	0	0.000198	0.000168	3e-05
43182	48986	0	0	0	0.002752	0.000754	0.001998
37332	45256	0	0	0	6.2e-05	0.001394	0.001332
47739	31204	0	0	0	0.002101	1e-06	0.0021
47939	47211	0	0	0	0	0.002939	0.002939
36941	45366	0	0	0	0.052542	0	0.052542
51002	37448	0.325325030547	1.805	0	0.016453	0.005751	0.010702
38239	48336	0	0	0	0.000132	0	0.000132
35666	43902	0	0	0	0.008421	0.001623	0.006798
45173	36218	0	0	0	0	0.001086	0.001086
33941	33827	0	0	0	0.000346	0.000496	0.00015
37310	51724	0	0	0	2.7e-05	6e-06	2.1e-05
31921	31152	0	0	0	0	1e-06	1e-06
42701	39071	0	0	0	0	0.003339	0.003339
44218	50478	0	0	0	0.00016	0	0.00016
43621	42807	0.135269536008	0.9025	0	0.000809	0.004806	0.003997
51646	41177	0	0	0	7e-06	0	7e-06
31488	37696	0	0	0	0.000711	0	0.000711
40343	50993	0	0	0	1e-05	0.007084	0.007074
43679	50562	0	0	0	0.001678	0.002324	0.000646
40800	51039	0	0	0	2.4e-05	0.001064	0.00104
50515	36805	0	0	0	0	4.9e-05	4.9e-05
48117	51677	0	0	0	7e-06	0.004551	0.004544
43957	51124	0	0	0	0	0	0
40556	48726	0.861220910113	4.5125	0	0.031848	0.003742	0.028106
38766	39172	0	0	0	0	0.002632	0.002632
51541	47606	0	0	0	0.003428	0.000101	0.003327
47776	43672	0	0	0	0.001469	0.001804	0.000335
35421	37426	0	0	0	0	0.000327	0.000327
31209	45256	0.142212286147	0.9025	0	0.001434	0.001394	3.99999999999999e-05
34859	49220	0	0	0	0	0.002409	0.002409
34048	51663	0	0	0	0.00071	0.001919	0.001209
45601	38844	0	0	0	0.006034	0.001045	0.004989
51476	45325	0	0	0	0.000562	0.000591	2.90000000000001e-05
50464	43428	0	0	0	0.010226	0.00011	0.010116
37344	46296	0	0	0	0	0.036222	0.036222
46411	43652	0	0	0	0	0.000764	0.000764
44081	42244	0	0	0	0.000639	0	0.000639
40592	47079	0	0	0	0	0.010942	0.010942
50164	44473	0	0	0	1.1e-05	0.00069	0.000679
32418	34822	0	0	0	0.003739	0.000712	0.003027
41463	32980	0	0	0	8e-06	1e-06	7e-06
43522	46014	0.135269536008	0.9025	0	0.005803	0.002523	0.00328
44320	31857	0	0	0	0	0.033911	0.033911
45977	33505	0	0	0	0.001208	0.000107	0.001101
39001	39924	0	0	0	0.000333	0.000979	0.000646
50655	46832	0	0	0	0.001418	0.002272	0.000854
37340	39651	0	0	0	0.000106	0.047036	0.04693
48598	47003	0	0	0	0.007137	1e-06	0.007136
37096	50485	0	0	0	0.000166	0.001157	0.000991
51585	48968	0	0	0	0	0.001274	0.001274
51093	38768	0	0	0	0	2e-05	2e-05
33901	47028	0	0	0	7.7e-05	0.011397	0.01132
41117	48033	0	0	0	0.000319	0.00456	0.004241
50972	43439	0	0	0	0.00084	5e-06	0.000835
47210	34324	0	0	0	6.5e-05	0.000895	0.00083
38203	45606	0	0	0	0.00047	0.001475	0.001005
36288	47997	0	0	0	0.000771	0.000251	0.00052
51233	49575	0	0	0	0.000116	0.00506	0.004944
34141	49487	0	0	0	2.3e-05	0.000301	0.000278
45438	37469	0	0	0	0.000301	0.002031	0.00173
43889	43892	0	0	0	0	0.000953	0.000953
47326	42528	0	0	0	1e-06	0.000374	0.000373
40095	45021	0	0	0	0	0.004086	0.004086
48084	46790	0	0	0	0.004099	0.000547	0.003552
40598	47316	0.156122456295	0.9025	0	0.017793	0.002487	0.015306
48095	44093	0	0	0	0.004967	0.001074	0.003893
32657	48618	0	0	0	0.000258	0	0.000258
48969	46224	0	0	0	0	8e-06	8e-06
30878	47872	0	0	0	0.000942	0.000142	8e-04
38382	39243	0	0	0	0.00111	0.001117	6.99999999999984e-06
33702	42785	0	0	0	0.000931	0	0.000931
35555	41734	0	0	0	0.001876	0.000373	0.001503
46782	50057	0	0	0	9.3e-05	0.00024	0.000147
32083	36775	0	0	0	3.5e-05	0.000154	0.000119
35395	44903	0	0	0	0	0.002801	0.002801
37858	47708	0	0	0	6.6e-05	6.6e-05	0
41814	51107	0	0	0	0.000431	8e-06	0.000423
40279	48375	0	0	0	1e-06	0.007893	0.007892
44136	39508	0	0	0	1.1e-05	0.005471	0.00546
42744	40083	0.145691818802	0.9025	0	0.002271	0.03826	0.035989
41437	37374	0	0	0	0.004206	0	0.004206
31809	31891	0	0	0	0.000366	1.7e-05	0.000349
48510	43525	0	0	0	9.9e-05	0	9.9e-05
42708	32898	0	0	0	1.8e-05	4.1e-05	2.3e-05
32357	37875	0	0	0	0.008467	0.000883	0.007584
35830	39280	0	0	0	0.003372	0	0.003372
35254	51778	0	0	0	0.000342	0.004518	0.004176
46127	33778	0	0	0	0	0.002733	0.002733
37268	39384	0	0	0	0.00511	3.6e-05	0.005074
50187	41484	0	0	0	2.2e-05	0.000166	0.000144
43961	51821	0	0	0	0.002428	0.00044	0.001988
33243	36878	0	0	0	0.000528	2.5e-05	0.000503
34268	38870	0	0	0	0.00032	0.00088	0.00056
51081	34041	0	0	0	1e-06	0	1e-06
32286	37170	0	0	0	1.9e-05	0	1.9e-05
51701	41982	0	0	0	6e-06	0	6e-06
34215	50346	0	0	0	1.6e-05	6.7e-05	5.1e-05
31603	50624	0	0	0	0.000772	4.1e-05	0.000731
38829	38343	0	0	0	0.000263	0.000344	8.1e-05
40032	31576	0	0	0	0.001898	0.001765	0.000133
41542	45295	0	0	0	0.010623	0	0.010623
43174	38662	0	0	0	5e-06	0.000625	0.00062
40775	47291	0	0	0	0.001434	0.000602	0.000832
49067	48717	0	0	0	5.8e-05	0	5.8e-05
38922	34506	0	0	0	1.6e-05	0.000569	0.000553
47854	43692	0	0	0	0	0.000231	0.000231
39520	43528	0	0	0	0.001717	2e-05	0.001697
50039	51520	0	0	0	0.000491	1.3e-05	0.000478
35571	40233	0	0	0	4.5e-05	0.005193	0.005148
45412	34526	0	0	0	0	0	0
39006	46036	0	0	0	7e-05	0.000478	0.000408
48245	35691	0	0	0	0	0.001202	0.001202
40331	38503	0	0	0	0.000726	7.1e-05	0.000655
48445	45311	0	0	0	0	0.000559	0.000559
37992	37851	0	0	0	0.001505	0.007172	0.005667
45945	36018	0	0	0	0	0.003949	0.003949
31823	50765	0	0	0	6.4e-05	0	6.4e-05
45377	48720	0	0	0	2e-05	0.00055	0.00053
42452	40570	0	0	0	0.002509	0	0.002509
39970	38186	0	0	0	0	0	0
35391	46547	0	0	0	0	3.6e-05	3.6e-05
42677	30872	0	0	0	2e-06	0.002288	0.002286
51409	31564	0	0	0	3.2e-05	0.000277	0.000245
34644	43915	0	0	0	1e-06	0.016284	0.016283
45253	30915	0	0	0	0.00082	0.000177	0.000643
33718	50995	0	0	0	1.5e-05	3.3e-05	1.8e-05
44932	39053	0	0	0	1.7e-05	0.001428	0.001411
46324	47122	0	0	0	0	0	0
43119	47303	0	0	0	7.8e-05	3.5e-05	4.3e-05
44508	41979	0	0	0	0.000331	0.024089	0.023758
32655	39940	0	0	0	0	0.006071	0.006071
38569	47633	0	0	0	0.018808	0.000122	0.018686
48810	45080	0	0	0	0.002856	8e-06	0.002848
39369	45747	0.420304135005	1.805	0	0.001271	0.042576	0.041305
36710	46724	0.349106202199	1.805	0	0.010106	0.008294	0.001812
42569	35819	0	0	0	3e-06	0.001566	0.001563
33598	43190	0	0	0	0.000312	5e-06	0.000307
36895	34353	0	0	0	0.007495	0	0.007495
33677	42115	0	0	0	0.0017	0.000485	0.001215
48536	31162	0	0	0	0.024496	0.000615	0.023881
50012	40417	0	0	0	1e-06	5e-05	4.9e-05
31416	35148	0	0	0	0.031838	4.1e-05	0.031797
32174	47834	0	0	0	0	0	0
35421	40602	0	0	0	0	0.031324	0.031324
50978	36953	0	0	0	0.004514	0.000347	0.004167
50887	44472	0	0	0	4e-06	0.000817	0.000813
48037	41831	0	0	0	0.003774	0.006608	0.002834
40601	44309	0	0	0	0.000524	0.00156	0.001036
51752	49559	0	0	0	0.003278	5.8e-05	0.00322
47408	42671	0	0	0	0.00225	1.8e-05	0.002232
51135	51817	0	0	0	0.000795	0.001228	0.000433
47847	37339	0	0	0	0	2e-06	2e-06
43399	35694	0	0	0	0.004265	0.001257	0.003008
37635	51289	0	0	0	0	0	0
32620	43970	0	0	0	0.000369	3.5e-05	0.000334
31002	41531	0	0	0	0	0.005911	0.005911
46057	37838	0	0	0	0	3e-06	3e-06
31699	41323	0	0	0	0.000598	0.000952	0.000354
47607	31001	0	0	0	0.000333	1e-06	0.000332
39700	50460	0	0	0	3.7e-05	0.00011	7.3e-05
36282	51808	0	0	0	8e-06	0	8e-06
46972	38246	0	0	0	0.003428	4.5e-05	0.003383
41526	50212	0	0	0	0.016228	0	0.016228
35164	51812	0	0	0	0.010071	6e-05	0.010011
33197	37000	0	0	0	0.008352	2.9e-05	0.008323
38110	44015	0	0	0	6.5e-05	0.001074	0.001009
35414	32665	0	0	0	0.001605	4.9e-05	0.001556
45972	43729	0	0	0	0	9e-06	9e-06
39525	45044	0	0	0	0.036277	0.000364	0.035913
49094	49377	0	0	0	0.002218	0.000518	0.0017
46557	31615	0	0	0	0.000169	0.003298	0.003129
35640	37864	0	0	0	0	7.7e-05	7.7e-05
41851	51582	0	0	0	0.002548	0.004237	0.001689
31963	33915	0	0	0	0	0.003276	0.003276
46644	36604	0	0	0	0	1e-06	1e-06
48252	39323	0	0	0	0.000898	6.6e-05	0.000832
37164	32694	0	0	0	0	1.5e-05	1.5e-05
