"investors"	"companies"	"time"
34205	1349	"2013-07"
34205	2243	"2011-01"
34205	2243	"2011-06"
34205	2243	"2014-08"
34205	12825	"2011-05"
34205	10227	"2011-10"
34205	1373	"2012-09"
34205	3498	"2009-10"
34205	285	"2011-12"
34206	6400	"2014-09"
34206	9241	"2014-06"
34206	4595	"2013-08"
34206	4595	"2014-09"
34207	12826	"2006-02"
34208	7473	"2012-05"
34208	9744	"2010-09"
34208	12827	"2005-04"
34208	12828	"2013-03"
34208	6438	"2011-01"
34208	5609	"2007-07"
34208	4100	"2011-03"
34208	5707	"2008-11"
34208	10395	"2013-05"
34208	12829	"2012-07"
34208	8322	"2005-03"
34208	8322	"2007-07"
34208	4841	"2006-11"
34208	4841	"2005-05"
34208	6527	"2011-11"
34208	12830	"2013-06"
34209	12831	"2005-10"
34209	3185	"2005-12"
34210	12832	"2007-11"
34210	12833	"2006-11"
34211	12834	"2008-06"
34211	2000	"2006-02"
34211	12835	"2009-01"
34211	12836	"2007-08"
34211	12836	"2008-05"
34211	3293	"2010-02"
34211	3293	"2008-11"
34211	8477	"2007-01"
34211	8477	"2008-04"
34211	11947	"2009-01"
34211	11947	"2005-07"
34211	11947	"2007-03"
34211	12837	"2007-07"
34211	12838	"2009-01"
34211	12839	"2013-05"
34211	12839	"2011-05"
34211	12839	"2014-04"
34211	11536	"2010-05"
34211	11536	"2007-11"
34211	11536	"2012-05"
34211	12840	"2012-09"
34211	12840	"2011-01"
34211	12840	"2009-07"
34211	12841	"2011-02"
34211	12841	"2008-09"
34211	12842	"2012-04"
34211	12843	"2014-03"
34211	3311	"2006-03"
34211	3311	"2008-07"
34211	6998	"2014-07"
34211	6998	"2010-05"
34211	6998	"2013-09"
34211	6998	"2013-01"
34211	3826	"2014-02"
34211	3826	"2011-03"
34211	3826	"2010-06"
34211	12844	"2006-12"
34211	12845	"2007-02"
34211	12845	"2006-07"
34211	12845	"2009-05"
34211	12846	"2008-01"
34211	12846	"2011-07"
34211	5096	"2008-10"
34211	5096	"2012-10"
34211	6848	"2012-05"
34211	12847	"2010-11"
34211	12847	"2008-09"
34211	850	"2011-08"
34211	12848	"2009-02"
34211	12848	"2006-05"
34211	12848	"2007-08"
34212	3417	"2013-04"
34213	3092	"2010-07"
34213	8991	"2012-04"
34213	8991	"2009-10"
34213	12849	"2007-07"
34213	4847	"2013-06"
34213	4584	"2007-05"
34213	4584	"2011-02"
34213	12850	"2007-03"
34213	2240	"2008-03"
34213	10388	"2006-03"
34213	10388	"2007-02"
34213	2270	"2009-10"
34213	4284	"2009-05"
34213	12851	"2009-02"
34214	12852	"2014-07"
34215	12853	"2014-06"
34216	12854	"2009-10"
34216	12855	"2014-05"
34217	12856	"2006-01"
34218	9421	"2012-08"
34218	12857	"2009-04"
34218	9427	"2009-12"
34218	9427	"2008-11"
34218	9427	"2007-04"
34218	12858	"2012-03"
34218	12858	"2006-02"
34218	9429	"2008-01"
34218	9429	"2008-12"
34218	8280	"2010-09"
34218	6488	"2007-04"
34218	12859	"2007-06"
34219	12860	"2005-01"
34219	1946	"2003-11"
34220	7578	"2000-03"
34221	12861	"2012-05"
34222	12862	"2012-09"
34223	11990	"2008-06"
34224	8192	"2014-04"
34224	947	"2014-06"
34224	10331	"2013-08"
34225	12863	"2008-05"
34225	6142	"2008-02"
34226	12864	"2005-04"
34226	12865	"2014-01"
34226	12866	"2010-09"
34226	12867	"2008-02"
34226	12867	"2009-02"
34226	12868	"2009-03"
34226	12869	"2009-03"
34226	12870	"2008-02"
34226	12871	"2010-06"
34226	12871	"2006-08"
34226	12871	"2009-08"
34226	12872	"2009-10"
34226	8401	"2010-03"
34226	8401	"2006-08"
34226	8401	"2005-04"
34226	12873	"2007-01"
34226	12874	"2006-10"
34226	12875	"2006-05"
34226	12875	"2009-08"
34226	12876	"2014-03"
34226	12877	"2006-10"
34226	12878	"2010-06"
34226	12878	"2008-12"
34226	12879	"2009-01"
34226	12880	"2011-05"
34226	12881	"2008-03"
34226	12882	"2009-12"
34226	10359	"2008-03"
34226	12883	"2012-12"
34226	12883	"2011-12"
34226	12883	"2013-10"
34226	9115	"2006-05"
34226	9115	"2007-06"
34226	12884	"2007-12"
34226	12884	"2009-10"
34226	12885	"2013-04"
34226	12581	"2014-06"
34226	12886	"2014-06"
34226	12887	"2005-01"
34226	5481	"2006-11"
34226	5481	"2006-02"
34226	12780	"2013-08"
34226	12780	"2010-08"
34226	12780	"2011-07"
34226	12780	"2012-02"
34226	8403	"2014-06"
34226	8403	"2006-10"
34226	10971	"2010-08"
34226	9542	"2008-06"
34226	12888	"2013-03"
34226	12889	"2013-03"
34226	12890	"2010-09"
34226	12891	"2007-08"
34226	12892	"2011-03"
34226	12893	"2010-01"
34226	12893	"2009-01"
34226	12894	"2010-12"
34226	12894	"2014-04"
34226	12894	"2012-06"
34226	12895	"2010-10"
34226	12896	"2011-10"
34226	12897	"2014-05"
34226	12897	"2011-07"
34226	12898	"2012-05"
34226	12899	"2014-08"
34226	12900	"2010-06"
34226	12900	"2007-11"
34226	12900	"2006-11"
34226	12901	"2007-04"
34226	12902	"2005-03"
34226	12903	"2007-08"
34226	12904	"2010-09"
34226	12904	"2011-07"
34226	12905	"2012-01"
34226	4366	"2006-09"
34226	4366	"2008-09"
34226	9873	"2013-07"
34226	9873	"2014-09"
34226	1164	"2010-12"
34226	12906	"2008-07"
34226	12906	"2009-06"
34226	12907	"2007-04"
34226	12907	"2008-03"
34226	9128	"2005-12"
34226	10708	"2012-06"
34226	5738	"2006-10"
34226	10397	"2008-04"
34226	10397	"2007-08"
34226	10397	"2009-09"
34226	6381	"2013-07"
34226	8432	"2014-06"
34227	12908	"2011-10"
34228	12909	"2011-08"
34228	12910	"2010-09"
34228	12911	"2010-02"
34228	11792	"2012-11"
34228	11792	"2009-10"
34228	10183	"2010-07"
34228	12912	"2010-01"
34228	12913	"2006-02"
34228	12914	"2013-07"
34228	12915	"2013-01"
34228	12916	"2013-04"
34228	12807	"2012-07"
34228	12807	"2011-05"
34228	12917	"2008-04"
34228	3588	"2010-04"
34228	3588	"2013-04"
34228	66	"2005-03"
34228	9828	"2014-05"
34228	253	"2007-10"
34228	2205	"2011-02"
34228	11647	"2007-09"
34228	11647	"2006-02"
34228	11647	"2005-02"
34228	2338	"2005-06"
34228	2338	"2002-05"
34228	12918	"2011-06"
34228	4963	"2013-07"
34228	12919	"1994-12"
34228	5645	"2013-06"
34228	12920	"2009-03"
34228	6263	"2012-12"
34228	6263	"2009-12"
34228	4604	"2013-12"
34228	4604	"2010-11"
34228	3208	"2010-11"
34228	10850	"2010-08"
34228	6389	"2012-01"
34228	6389	"2009-11"
34229	11605	"2011-05"
34230	2240	"2008-03"
34231	12921	"2013-12"
34232	1695	"2009-03"
34233	12922	"2012-11"
34233	12922	"2011-10"
34234	12923	"2007-09"
34235	7347	"2013-10"
34236	12924	"2014-09"
34237	4796	"2010-01"
34238	4127	"2008-06"
34239	12925	"2006-03"
34240	3356	"2012-05"
34241	1125	"2001-11"
34242	3264	"2014-06"
34242	3273	"2012-11"
34242	3273	"2010-01"
34242	3273	"2014-03"
34242	7912	"2013-11"
34243	12926	"2012-01"
34244	8005	"2008-03"
34244	8005	"2009-06"
34244	8005	"2010-07"
34244	8005	"2010-12"
34244	8005	"2007-05"
34244	12927	"2011-04"
34244	12927	"2010-02"
34244	4613	"2009-02"
34244	12928	"2007-06"
34244	9015	"2013-05"
34244	12929	"2006-01"
34244	12930	"2006-09"
34244	12930	"2003-05"
34244	12931	"2014-01"
34244	12931	"2010-09"
34244	12931	"2008-12"
34244	2011	"2009-02"
34244	2011	"2013-03"
34244	2011	"2011-04"
34244	4626	"2006-09"
34244	5760	"2010-05"
34244	5760	"2012-07"
34244	1182	"2005-12"
34244	1182	"2007-06"
34244	4991	"2009-12"
34244	4991	"2008-06"
34244	12932	"2014-01"
34244	12932	"2010-09"
34244	12932	"2008-12"
34244	4628	"2012-01"
34244	4628	"2013-04"
34244	4628	"2005-09"
34244	4628	"2007-12"
34244	12933	"2013-06"
34244	12933	"2012-10"
34245	12934	"2010-07"
34245	12935	"2013-06"
34245	1021	"2009-04"
34246	12936	"2008-05"
34247	4581	"2005-02"
34247	4581	"2006-03"
34248	12937	"2010-03"
34249	12938	"2008-08"
34250	12939	"2012-01"
34250	12939	"2013-03"
34251	12940	"2013-02"
34252	12941	"2006-09"
34253	12942	"2009-02"
34254	12321	"2010-10"
34255	8556	"2013-10"
34256	2162	"2012-10"
34257	12943	"1974-01"
34258	5960	"2014-02"
34259	5842	"2012-05"
34260	12944	"2014-07"
34260	9197	"2007-03"
34260	9197	"2006-01"
34261	12945	"2006-05"
34261	12946	"2005-08"
34261	5855	"2012-06"
34261	5855	"2009-10"
34261	5855	"2011-07"
34261	12947	"2010-04"
34261	12947	"2008-02"
34261	12947	"2005-02"
34261	4461	"2007-09"
34261	4461	"2008-05"
34261	12948	"2007-03"
34261	12949	"2011-11"
34261	6811	"2006-01"
34261	9695	"2003-10"
34261	9695	"2005-11"
34261	9695	"2006-10"
34261	12950	"2009-10"
34261	1939	"2013-05"
34261	1939	"2010-08"
34261	4827	"2006-11"
34261	4827	"2007-08"
34261	4827	"2009-01"
34261	11016	"2008-05"
34261	8797	"2007-01"
34261	2153	"2008-09"
34261	10788	"2007-06"
34261	12951	"2011-06"
34261	12951	"2012-07"
34261	12952	"2009-11"
34261	12953	"2008-09"
34261	12953	"2007-12"
34261	12954	"2010-11"
34261	12954	"2012-05"
34261	12954	"2011-07"
34261	12955	"2007-04"
34261	2635	"2011-06"
34261	5126	"2014-04"
34261	12956	"2008-10"
34261	9282	"2013-04"
34261	9282	"2011-08"
34261	10369	"2011-11"
34261	4724	"2000-01"
34261	6306	"2007-04"
34261	1658	"2012-01"
34261	5762	"2005-11"
34261	5762	"2008-04"
34261	6228	"2009-09"
34261	6228	"2014-03"
34261	6228	"2011-02"
34261	6228	"2012-05"
34261	7763	"2008-02"
34261	12957	"2006-06"
34261	2564	"2005-11"
34261	1971	"2007-05"
34261	12958	"2006-06"
34261	1519	"2005-05"
34261	9752	"2007-08"
34261	9752	"2008-04"
34261	9752	"2011-10"
34261	9752	"2006-04"
34261	2902	"2005-08"
34262	582	"2013-08"
34262	582	"2013-09"
34263	12959	"2013-08"
34264	12960	"2014-03"
34264	64	"2009-03"
34264	12961	"2006-10"
34264	67	"2007-09"
34264	10836	"2005-04"
34264	1030	"2005-04"
34264	1030	"2007-05"
34264	11742	"2006-04"
34264	12962	"2011-03"
34264	12962	"2006-05"
34264	9110	"2006-07"
34264	12963	"2013-05"
34264	12964	"2009-06"
34264	12964	"2007-12"
34264	12965	"2009-04"
34264	6896	"2013-04"
34264	8164	"2014-03"
34264	8164	"2012-09"
34264	12966	"2013-05"
34264	12967	"2014-04"
34264	3787	"2009-05"
34264	72	"2007-05"
34264	12968	"2010-09"
34264	12969	"2013-10"
34264	12970	"2013-01"
34264	2722	"2003-12"
34264	12971	"2013-11"
34264	12972	"2012-11"
34264	12973	"2013-11"
34264	12973	"2013-10"
34264	12974	"2013-07"
34264	5003	"2008-06"
34264	7025	"2006-04"
34265	12975	"2014-02"
34266	12976	"2010-01"
34267	12977	"2011-01"
34268	2958	"2013-04"
34269	12978	"2009-07"
34269	12979	"2008-02"
34270	12978	"2010-03"
34270	12980	"2005-05"
34270	12981	"2014-01"
34270	12982	"2014-04"
34271	12983	"2007-09"
34272	7263	"2014-02"
34272	12984	"2014-04"
34273	12057	"2013-03"
34273	12057	"2014-03"
34274	232	"2013-09"
34274	12985	"2006-11"
34275	12986	"2013-02"
34275	2773	"2013-11"
34275	12944	"2012-08"
34275	12944	"2010-12"
34276	2216	"2014-01"
34276	2216	"2011-10"
34276	2216	"2008-08"
34276	4162	"2006-10"
34276	4162	"2008-01"
34276	12987	"2008-05"
34276	12988	"2008-02"
34276	12989	"2008-06"
34276	3878	"2009-12"
34276	12990	"2008-01"
34276	12300	"2009-12"
34276	12991	"2009-06"
34276	12991	"2013-09"
34276	12992	"2008-08"
34276	2217	"2008-02"
34276	11936	"2006-04"
34276	2055	"2008-04"
34276	2055	"2010-05"
34276	2055	"2012-05"
34276	12993	"2006-08"
34276	11846	"2008-06"
34276	9620	"2008-05"
34276	7765	"2006-09"
34276	7765	"2008-01"
34277	12994	"2010-09"
34278	12995	"2010-08"
34279	12996	"2014-05"
34279	5407	"2008-10"
34279	12997	"2012-11"
34279	12997	"2014-09"
34280	12998	"2013-01"
34280	12999	"2013-06"
34280	13000	"2014-08"
34280	13001	"2012-11"
34280	13002	"2012-02"
34280	13003	"2014-04"
34280	13004	"2013-01"
34280	93	"2014-03"
34280	13005	"2013-01"
34280	13006	"2014-01"
34280	13007	"2013-07"
34280	7980	"2012-06"
34281	13008	"2011-08"
34281	13009	"2012-01"
34281	13009	"2011-07"
34282	13010	"2012-09"
34282	13011	"2013-12"
34282	13012	"2008-12"
34282	13013	"2014-05"
34282	13014	"2013-01"
34282	13015	"2013-04"
34282	13015	"2011-04"
34282	13016	"2013-11"
34282	12223	"2012-09"
34282	6106	"2014-01"
34282	6106	"2014-09"
34282	6794	"2010-01"
34282	12668	"2012-06"
34283	13017	"2013-01"
34283	13018	"2014-01"
34283	13019	"2014-04"
34284	13020	"2013-01"
34284	13021	"2013-09"
34284	13022	"2013-09"
34284	13023	"2013-09"
34284	13024	"2013-05"
34284	13024	"2013-09"
34284	13025	"2013-09"
34284	13026	"2013-05"
34284	13026	"2013-09"
34284	13027	"2013-05"
34284	13027	"2013-01"
34284	13028	"2013-05"
34284	13028	"2012-12"
34284	13029	"2013-05"
34284	13029	"2012-12"
34284	13030	"2012-09"
34284	13030	"2013-08"
34284	13031	"2013-05"
34284	13031	"2012-09"
34284	13032	"2013-01"
34284	13032	"2013-05"
34284	13033	"2013-03"
34284	13033	"2013-08"
34284	13034	"2013-03"
34284	13035	"2013-05"
34284	13035	"2013-09"
34284	13036	"2013-05"
34284	13036	"2013-01"
34284	13037	"2013-04"
34284	13038	"2013-06"
34284	13038	"2013-02"
34284	13038	"2012-07"
34284	13039	"2014-05"
34284	13040	"2012-07"
34284	13040	"2012-09"
34284	13040	"2013-02"
34284	13040	"2013-06"
34284	13041	"2014-01"
34284	13042	"2013-09"
34284	13042	"2014-01"
34284	13043	"2014-01"
34284	13043	"2012-09"
34284	13043	"2013-08"
34284	13043	"2014-07"
34284	13044	"2014-05"
34284	13044	"2013-08"
34284	13044	"2013-03"
34284	13044	"2014-06"
34284	13045	"2014-02"
34284	13046	"2014-02"
34284	13046	"2014-03"
34284	13046	"2013-09"
34284	13047	"2014-01"
34284	13047	"2014-06"
34284	13048	"2013-04"
34284	13048	"2013-05"
34284	13049	"2014-06"
34284	13049	"2014-01"
34284	13050	"2014-05"
34284	13051	"2014-05"
34284	13052	"2013-08"
34284	13052	"2013-03"
34284	13052	"2014-06"
34284	13053	"2014-05"
34284	13054	"2014-01"
34284	13054	"2014-06"
34284	13055	"2014-05"
34284	13055	"2014-01"
34284	13056	"2013-06"
34284	13056	"2013-03"
34284	13057	"2013-11"
34284	13057	"2013-05"
34284	13058	"2014-01"
34284	13058	"2014-05"
34284	13059	"2014-06"
34284	13059	"2013-06"
34284	13059	"2013-09"
34284	13060	"2014-05"
34284	13061	"2014-04"
34284	13062	"2013-09"
34284	13062	"2014-01"
34284	13063	"2014-05"
34284	13064	"2012-10"
34284	13064	"2013-10"
34284	13064	"2012-04"
34284	13064	"2014-03"
34284	13064	"2013-05"
34284	13065	"2014-01"
34284	13065	"2014-05"
34284	13066	"2013-09"
34284	13066	"2013-04"
34284	13066	"2013-01"
34284	13067	"2013-09"
34284	13067	"2013-06"
34284	13067	"2013-05"
34284	13067	"2013-01"
34284	13068	"2014-01"
34284	13069	"2013-05"
34284	13070	"2014-03"
34284	13070	"2013-09"
34284	13071	"2013-02"
34284	13071	"2012-12"
34284	13072	"2013-11"
34284	13072	"2012-07"
34284	13073	"2012-07"
34284	13074	"2014-05"
34284	13075	"2012-09"
34284	13075	"2013-03"
34284	13075	"2013-11"
34284	13076	"2013-02"
34284	13076	"2012-08"
34284	13077	"2013-09"
34284	13078	"2013-03"
34284	13078	"2013-08"
34284	13079	"2014-05"
34284	13080	"2013-09"
34284	13080	"2014-06"
34284	13081	"2014-01"
34284	13081	"2013-04"
34284	13081	"2013-08"
34284	13082	"2013-08"
34284	13082	"2013-03"
34284	13082	"2014-01"
34284	13083	"2012-09"
34284	13084	"2012-07"
34284	13084	"2012-09"
34284	13084	"2013-12"
34284	13084	"2013-03"
34284	13085	"2014-06"
34285	13067	"2012-12"
34285	13068	"2014-07"
34285	13086	"2014-09"
34286	13087	"2013-01"
34287	8198	"2014-09"
34288	13088	"2012-06"
34288	3120	"2013-12"
34289	10534	"2013-10"
34289	10577	"2014-04"
34290	2341	"2014-09"
34291	5314	"2014-05"
34292	9300	"2006-05"
34293	9300	"2005-04"
34294	13089	"2013-04"
34295	2960	"2006-04"
34295	13090	"2005-12"
34296	13091	"2005-11"
34296	3313	"2006-05"
34297	13092	"2012-05"
34297	2403	"2007-06"
34297	895	"2013-09"
34297	10547	"2010-04"
34297	10548	"2008-12"
34297	2065	"2009-01"
34297	10576	"2008-02"
34297	13093	"2009-01"
34297	10577	"2013-05"
34297	10577	"2014-04"
34298	5217	"2008-05"
34299	13094	"2014-06"
34300	4564	"2006-10"
34301	13095	"2007-11"
34301	13096	"2009-02"
34301	13097	"2007-07"
34301	13098	"2007-05"
34301	9143	"2007-11"
34301	9143	"2006-09"
34301	2365	"2008-03"
34301	13099	"2008-02"
34301	13099	"2006-01"
34301	13100	"2005-03"
34301	13101	"2008-07"
34301	13102	"2007-05"
34301	5206	"2009-09"
34302	3458	"2006-09"
34303	3310	"2001-08"
34304	13103	"2011-01"
34305	11733	"2008-12"
34306	1745	"2013-09"
34306	3660	"2013-08"
34307	4008	"2013-04"
34307	1745	"2013-09"
34307	13104	"2012-05"
34307	453	"2013-05"
34307	5328	"2013-09"
34307	13105	"2013-10"
34307	3672	"2013-12"
34307	13106	"2012-07"
34307	13107	"2014-01"
34307	3895	"2013-05"
34307	13108	"2014-07"
34307	698	"2013-09"
34307	13109	"2012-10"
34307	3725	"2013-06"
34307	13110	"2013-01"
34307	772	"2013-07"
34308	11151	"2011-05"
34309	6059	"2011-09"
34309	11123	"2011-04"
34309	1290	"2011-06"
34309	13111	"2011-03"
34309	13112	"2011-04"
34309	8765	"2010-01"
34309	8765	"2011-06"
34309	146	"2010-12"
34310	12916	"2013-04"
34310	3449	"2013-10"
34310	3449	"2013-04"
34310	13113	"2009-11"
34310	6365	"2006-01"
34310	269	"2005-04"
34310	4751	"2014-04"
34311	13114	"2007-08"
34311	9847	"2009-11"
34311	13115	"2012-11"
34311	4104	"2008-06"
34311	3176	"2013-10"
34311	13116	"2000-09"
34311	11990	"2011-12"
34311	9127	"2007-06"
34311	1553	"2009-01"
34312	13117	"2008-06"
34313	4894	"2011-07"
34313	2616	"2014-04"
34313	13118	"2013-10"
34314	13119	"2013-06"
34315	13120	"2011-04"
34315	13120	"2010-10"
34315	13121	"2008-06"
34315	13122	"2011-04"
34315	13123	"2012-02"
34315	6817	"2011-10"
34315	12616	"2013-07"
34315	13124	"2008-01"
34315	12499	"2013-06"
34315	13125	"2009-08"
34315	13126	"2008-09"
34315	13127	"2014-03"
34316	6375	"2009-07"
34316	13128	"2008-05"
34316	9411	"2010-11"
34316	12988	"2008-02"
34316	13129	"2008-05"
34316	13129	"2011-07"
34316	5025	"2008-11"
34316	6455	"2007-11"
34316	6455	"2008-12"
34316	13130	"2008-10"
34316	2241	"2013-07"
34316	2241	"2009-03"
34316	2241	"2011-07"
34316	2241	"2007-09"
34316	2241	"2010-07"
34316	1696	"2010-03"
34316	11298	"2007-04"
34317	13131	"2013-06"
34317	13132	"2007-05"
34317	13133	"2007-10"
34317	13134	"2000-01"
34317	6038	"2013-07"
34317	13135	"2012-11"
34317	13136	"2012-03"
34317	13137	"2005-12"
34317	3896	"2014-05"
34317	8950	"2012-07"
34317	6550	"2014-07"
34317	6550	"2013-02"
34317	13138	"2012-09"
34317	13139	"2013-06"
34318	13140	"2009-02"
34319	13141	"2014-06"
34320	13142	"2014-01"
34320	8769	"2010-10"
34320	8769	"2008-11"
34320	10477	"2007-01"
34320	6932	"2008-11"
34320	6932	"2005-10"
34320	13143	"2013-08"
34320	13144	"2005-06"
34320	8339	"2009-11"
34320	8339	"2011-07"
34320	13145	"2014-05"
34320	13146	"2012-07"
34320	13146	"2014-05"
34320	1337	"2011-04"
34320	1337	"2009-12"
34320	1337	"2008-02"
34320	1337	"2006-03"
34320	6193	"2011-06"
34320	6193	"2006-05"
34320	6193	"2014-02"
34320	6193	"2007-06"
34320	6193	"2012-10"
34320	11685	"2014-06"
34320	2362	"2009-10"
34320	13147	"2012-01"
34320	13147	"2009-02"
34320	13147	"2008-10"
34320	3416	"2010-06"
34320	3416	"2011-12"
34320	3416	"2009-08"
34320	3416	"2013-11"
34320	13148	"2008-06"
34320	1716	"2008-07"
34320	1716	"2013-11"
34320	1716	"2010-08"
34320	6754	"2014-07"
34320	1953	"2014-03"
34320	1953	"2011-06"
34320	1953	"2012-11"
34320	1953	"2010-04"
34320	1953	"2008-11"
34320	6759	"2008-06"
34320	6759	"2007-04"
34320	6759	"2009-12"
34320	5274	"2013-06"
34320	13149	"2010-04"
34320	13149	"2013-07"
34320	13149	"2011-07"
34320	13150	"2008-01"
34320	13151	"2007-10"
34320	13152	"2006-05"
34320	4837	"2010-02"
34320	12362	"2011-03"
34320	12362	"2012-09"
34320	10765	"2010-03"
34320	10765	"2011-08"
34320	10765	"2006-09"
34320	13153	"2013-09"
34320	13153	"2012-10"
34320	6233	"2010-12"
34320	6233	"2008-08"
34320	6233	"2014-03"
34320	13154	"2014-02"
34320	13154	"2013-04"
34320	12958	"2006-06"
34320	11233	"2014-01"
34320	11233	"2013-05"
34320	5057	"2013-08"
34320	5057	"2012-02"
34320	13155	"2013-06"
34320	13156	"2012-11"
34320	13156	"2010-10"
34320	13156	"2014-09"
34320	9060	"2010-11"
34320	9060	"2010-02"
34320	9060	"2012-02"
34320	13157	"2013-08"
34320	13157	"2011-03"
34320	13157	"2010-03"
34320	13157	"2009-01"
34320	13157	"2007-06"
34320	10750	"2014-06"
34320	10750	"2011-03"
34320	12716	"2009-09"
34320	4032	"2011-08"
34320	4032	"2013-01"
34320	13158	"2014-10"
34321	13159	"2008-12"
34321	13160	"2009-10"
34322	13161	"2006-10"
34322	13162	"2010-03"
34323	8775	"2012-03"
34323	8775	"2009-07"
34323	903	"2010-06"
34323	4584	"2011-02"
34323	13163	"2009-11"
34323	13164	"2013-05"
34323	13164	"2012-10"
34323	7375	"2010-04"
34323	4735	"2012-06"
34323	4120	"2012-01"
34323	1727	"2010-01"
34324	13165	"2011-01"
34325	13166	"2007-03"
34326	13167	"2011-07"
34326	13168	"2013-03"
34327	13169	"2008-07"
34328	2739	"2005-08"
34328	3096	"2006-11"
34328	1456	"2012-01"
34329	13170	"2009-09"
34330	1356	"2014-08"
34330	3686	"2013-06"
34331	13171	"2013-10"
34332	13172	"2008-10"
34333	11854	"2014-08"
34334	10832	"2008-07"
34334	13173	"2005-05"
34334	4755	"2009-06"
34334	9380	"2009-05"
34334	13174	"2007-10"
34334	9474	"2007-11"
34334	9474	"2006-01"
34334	1763	"2009-03"
34334	1763	"2013-09"
34334	1763	"2011-01"
34334	9381	"2011-01"
34334	7880	"2007-02"
34334	2367	"2010-05"
34334	2367	"2011-11"
34334	2367	"2008-10"
34335	13175	"2008-04"
34335	2552	"2006-10"
34336	10754	"2014-09"
34336	13176	"2014-06"
34336	13176	"2014-01"
34336	13176	"2011-12"
34336	13177	"2013-02"
34337	13178	"2011-07"
34338	13179	"2014-03"
34338	13180	"2013-09"
34339	13181	"2013-06"
34339	13182	"2012-06"
34339	13183	"2013-05"
34339	13184	"2013-12"
34339	6128	"2013-10"
34339	6128	"2013-04"
34339	4234	"2013-03"
34339	13185	"2013-12"
34339	13186	"2013-07"
34339	13187	"2014-06"
34339	7595	"2014-05"
34340	3415	"2004-01"
34341	13188	"2004-04"
34342	2746	"2001-12"
34342	2746	"2001-06"
34343	10240	"2014-07"
34344	13189	"2014-01"
34345	13190	"2011-11"
34346	13191	"2010-05"
34347	13192	"2007-09"
34348	13114	"2007-08"
34349	13193	"2009-09"
34349	7666	"2007-01"
34349	5551	"2007-08"
34350	9440	"2014-02"
34350	13194	"2013-09"
34350	13195	"2011-11"
34350	13196	"2013-02"
34350	4129	"2014-05"
34350	10589	"2013-07"
34351	8682	"2013-03"
34351	6461	"2006-09"
34352	13197	"2011-04"
34353	8626	"2012-02"
34353	13198	"2013-05"
34353	13199	"2014-04"
34353	13200	"2014-02"
34354	280	"2005-08"
34355	13201	"2012-07"
34356	13202	"2014-07"
34357	5086	"2000-01"
34358	13203	"2014-01"
34358	16	"2014-06"
34359	6136	"2005-10"
34360	13204	"2012-10"
34360	13205	"2014-07"
34361	13206	"2005-04"
34361	13207	"2008-05"
34361	2188	"2005-02"
34361	2188	"2009-03"
34361	13208	"2009-07"
34362	144	"2011-07"
34362	3330	"2006-03"
34362	5127	"2010-03"
34362	5127	"2009-05"
34362	13209	"2007-05"
34362	742	"2011-10"
34362	1648	"2011-04"
34362	1653	"2011-02"
34362	1653	"2011-09"
34363	1930	"2011-01"
34363	973	"2010-01"
34363	973	"2012-10"
34363	13210	"2008-09"
34363	12914	"2013-07"
34363	13211	"2009-06"
34363	11745	"2011-01"
34363	6384	"2007-08"
34363	6384	"2009-12"
34363	7859	"2010-01"
34363	4276	"2010-06"
34363	13212	"2010-10"
34363	13212	"2012-05"
34363	13213	"2007-08"
34363	13213	"2008-03"
34363	13213	"2011-02"
34363	4535	"2011-07"
34363	13214	"2010-09"
34363	13215	"2004-06"
34363	13216	"2006-03"
34363	13217	"2014-07"
34363	13218	"2011-04"
34363	9300	"2006-05"
